word_id,transcript_word,aligned_word,start_sec,end_sec,is_unk,has_timing,duration_sec,n_tokens,has_tokens,emb_l2norm_lastlayer
365,he,he,163.92,164.17,False,True,0.25,1,True,33.168034
366,clicked,clicked,164.17,164.51999999999998,False,True,0.3499999999999943,1,True,34.974773
367,his,his,164.52,164.70000000000002,False,True,0.18000000000000682,1,True,35.460144
368,heels,heels,164.71,165.17000000000002,False,True,0.46000000000000796,1,True,37.379894
369,in,in,165.17,165.29999999999998,False,True,0.12999999999999545,1,True,38.55687
370,rakish,<unk>,165.3,165.67000000000002,True,True,0.37000000000000455,3,True,29.922285
371,glee,glee,165.7,166.08999999999995,False,True,0.38999999999995794,2,True,28.849628
372,And,and,169.17,169.30999999999997,False,True,0.13999999999998636,1,True,33.053493
373,I,i,169.31,169.37,False,True,0.060000000000002274,1,True,33.802063
374,gave,gave,169.38,169.57999999999998,False,True,0.19999999999998863,1,True,31.884623
375,him,him,169.58,169.70000000000002,False,True,0.12000000000000455,1,True,31.55337
376,a,a,169.7,169.76999999999998,False,True,0.06999999999999318,1,True,36.850525
377,catchphrase,<unk>,169.77,170.44,True,True,0.6699999999999875,2,True,29.714682
378,in,in,171.639999,171.849999,False,True,0.21000000000000796,1,True,34.462418
379,Latin,latin,171.849999,172.289999,False,True,0.4399999999999977,1,True,35.52549
380,I,i,175.67,175.78,False,True,0.11000000000001364,1,True,33.262283
381,said,said,175.78,175.98,False,True,0.19999999999998863,1,True,30.626394
382,that,that,175.98,176.07,False,True,0.09000000000000341,1,True,31.328363
383,he,he,176.07,176.14,False,True,0.06999999999999318,1,True,31.188215
384,cried,cried,176.139999,176.52999899999998,False,True,0.38999999999998636,1,True,33.079067
385,out,out,176.53,176.83,False,True,0.30000000000001137,1,True,33.12273
386,Ego,ego,177.95000000000002,177.98000000000002,False,True,0.030000000000001137,2,True,32.438942
387,sum,sum,177.98000000000002,178.24,False,True,0.2599999999999909,1,True,35.976562
388,non,non,178.56,179.08,False,True,0.5200000000000102,1,True,38.288364
389,an,an,179.09,179.13000000000002,False,True,0.040000000000020464,1,True,38.502064
390,bestia,<unk>,179.690001,180.340001,True,True,0.6500000000000057,2,True,28.486176
391,which,which,181.73,181.94,False,True,0.21000000000000796,1,True,33.576378
392,means,means,181.94,182.21,False,True,0.27000000000001023,1,True,31.976189
393,I,i,182.25,182.85,False,True,0.5999999999999943,1,True,34.96565
394,am,am,182.97,183.21,False,True,0.2400000000000091,1,True,33.11052
395,not,not,183.21,183.57,False,True,0.3599999999999852,1,True,35.93466
396,an,an,183.77,184.0,False,True,0.22999999999998977,1,True,35.418427
397,animal,animal,184.02,184.95,False,True,0.9299999999999784,1,True,31.824997
398,Which,which,186.11,186.4,False,True,0.28999999999999204,1,True,31.236313
399,makes,makes,186.4,186.86,False,True,0.46000000000000796,1,True,32.60183
400,no,no,186.94,187.36,False,True,0.4200000000000159,1,True,33.459293
401,sense,sense,187.36,187.83,False,True,0.46999999999999886,1,True,34.73108
402,I,i,189.84,189.97,False,True,0.12999999999999545,1,True,35.096214
403,needed,needed,189.969999,190.299999,False,True,0.3300000000000125,1,True,33.484055
404,something,something,190.3,190.88,False,True,0.5799999999999841,1,True,36.61414
405,I’m,i'm,191.52,191.73,False,True,0.20999999999997954,4,True,25.958399
406,Catholic,catholic,191.73,192.28,False,True,0.5500000000000114,1,True,35.291996
407,Latin,latin,192.29,192.66,False,True,0.37000000000000455,1,True,36.387947
408,just,just,192.66,192.85,False,True,0.18999999999999773,1,True,36.461082
409,comes,comes,192.849999,193.129999,False,True,0.28000000000000114,1,True,37.65174
410,to,to,193.13,193.2,False,True,0.06999999999999318,1,True,33.80266
411,me,me,193.2,193.55,False,True,0.35000000000002274,1,True,34.161
412,So,so,195.45,195.58,False,True,0.13000000000002387,1,True,33.133842
413,I,i,195.58,195.65,False,True,0.06999999999999318,1,True,35.089985
414,finish,finish,195.65,195.92,False,True,0.2699999999999818,1,True,36.876877
415,my,my,195.94,196.05,False,True,0.11000000000001364,1,True,32.76849
416,story,story,196.049999,196.449999,False,True,0.39999999999997726,1,True,33.774685
417,and,and,196.609999,196.719999,False,True,0.11000000000001364,1,True,34.870903
418,I,i,196.719999,196.769999,False,True,0.05000000000001137,1,True,36.57944
419,hand,hand,196.77,196.93,False,True,0.1599999999999966,1,True,39.587543
420,it,it,196.93,196.95,False,True,0.01999999999998181,1,True,36.048473
421,to,nan,,,False,False,,1,True,31.779373
422,Dwyer,<unk>,196.949999,197.609999,True,True,0.6599999999999966,2,True,28.881212
423,and,and,197.719999,197.839999,False,True,0.12000000000000455,1,True,35.075054
424,he,he,197.84,197.92,False,True,0.07999999999998408,1,True,34.787724
425,reads,reads,197.92,198.17,False,True,0.25,1,True,34.623116
426,and,and,198.17,198.3,False,True,0.13000000000002387,1,True,36.66155
427,he,he,198.299999,198.449999,False,True,0.14999999999997726,1,True,33.8293
428,says,says,198.45,198.78,False,True,0.3300000000000125,1,True,32.566406
429,Pie,pie,199.41,199.67,False,True,0.2599999999999909,1,True,29.928755
430,Man,man,199.71,200.17,False,True,0.45999999999997954,1,True,31.642328
431,I,i,201.08,201.19000000000003,False,True,0.11000000000001364,1,True,33.882656
432,love,love,201.2,201.5,False,True,0.30000000000001137,1,True,34.632927
433,it,it,201.5,201.62,False,True,0.12000000000000455,1,True,34.158203
434,Page,page,201.77,202.06,False,True,0.28999999999999204,1,True,39.91098
435,one,one,202.06,202.41,False,True,0.3499999999999943,1,True,40.308968
436,And,and,204.54,204.78,False,True,0.2400000000000091,1,True,32.846825
437,that’s,that's,204.78,205.34,False,True,0.5600000000000023,4,True,26.01427
438,how,how,205.39,205.61,False,True,0.22000000000002728,1,True,30.735912
439,the,the,205.61,205.73,False,True,0.11999999999997613,1,True,31.096256
440,first,first,205.73,206.13,False,True,0.4000000000000057,1,True,34.02219
441,line,line,206.13,206.64,False,True,0.5099999999999909,1,True,36.04337
442,got,got,206.88,207.14,False,True,0.2599999999999909,1,True,37.643013
443,crossed,crossed,207.139999,207.769999,False,True,0.6300000000000239,1,True,33.656128
444,A,a,209.5,209.55,False,True,0.05000000000001137,1,True,33.269245
445,few,few,209.55,209.75,False,True,0.19999999999998863,1,True,29.343344
446,days,days,209.75,209.96,False,True,0.21000000000000796,1,True,31.106123
447,later,later,209.96,210.21,False,True,0.25,1,True,32.26219
448,I,i,210.21,210.26,False,True,0.04999999999998295,1,True,35.2053
449,get,get,210.259999,210.379999,False,True,0.12000000000000455,1,True,36.555523
450,a,a,210.38,210.43,False,True,0.05000000000001137,1,True,34.63734
451,letter,letter,210.429999,210.969999,False,True,0.539999999999992,1,True,36.87625
452,It,it,212.02,212.18,False,True,0.1599999999999966,1,True,35.125187
453,says,says,212.179999,212.429999,False,True,0.25,1,True,33.2351
454,Dear,dear,212.429999,212.629999,False,True,0.19999999999998863,1,True,33.26471
455,Jim,jim,212.67,213.06,False,True,0.3900000000000148,1,True,33.165466
456,good,good,213.49,213.67,False,True,0.1799999999999784,1,True,37.548054
457,story,story,213.67,214.19,False,True,0.5200000000000102,1,True,34.831215
458,Nice,nice,214.25,214.62,False,True,0.37000000000000455,1,True,35.332855
459,details,details,214.67,215.56,False,True,0.8900000000000148,1,True,31.79311
460,If,if,216.309999,216.469999,False,True,0.1599999999999966,1,True,32.45319
461,you,you,216.47,216.58,False,True,0.11000000000001364,1,True,35.90228
462,want,want,216.58,216.75,False,True,0.1699999999999875,1,True,36.003086
463,to,to,216.75,216.82,False,True,0.06999999999999318,1,True,36.21049
464,see,see,216.84,217.11,False,True,0.27000000000001023,1,True,32.72733
465,me,me,217.11,217.36,False,True,0.25,1,True,36.140156
466,again,again,217.36,217.94000000000003,False,True,0.5800000000000125,1,True,33.665527
467,in,in,218.0,218.21,False,True,0.21000000000000796,1,True,34.21139
468,action,action,218.21,218.82,False,True,0.6099999999999852,1,True,32.448593
469,be,be,219.58,219.75,False,True,0.1699999999999875,1,True,36.986435
470,on,on,219.75,219.84,False,True,0.09000000000000341,1,True,38.342533
471,the,the,219.84,219.92,False,True,0.07999999999998408,1,True,38.380722
472,steps,steps,219.93,220.25,False,True,0.3199999999999932,1,True,34.47491
473,of,of,220.25,220.4,False,True,0.15000000000000568,1,True,32.72389
474,Duane,duane,220.4,220.75,False,True,0.3499999999999943,2,True,36.475986
475,Library,library,220.75,221.31,False,True,0.5600000000000023,1,True,34.199394
476,Tuesday,tuesday,221.33,221.96,False,True,0.6299999999999955,1,True,31.536963
477,at,at,222.01,222.18,False,True,0.17000000000001592,1,True,29.86773
478,3,<unk>,222.18,222.46,True,True,0.28000000000000114,1,True,29.449179
479,o’clock,o'clock,222.46,222.97,False,True,0.5099999999999909,4,True,26.76802
480,signed,signed,224.15,225.0,False,True,0.8499999999999943,1,True,31.819996
481,Pie,pie,225.4,225.7,False,True,0.29999999999998295,1,True,29.311571
482,Man,man,225.7,226.07,False,True,0.37000000000000455,1,True,29.097994
483,So,so,229.13,229.35,False,True,0.21999999999999886,1,True,32.847828
484,I,i,229.349999,229.439999,False,True,0.09000000000000341,1,True,36.469337
485,was,was,229.44,229.66,False,True,0.21999999999999886,1,True,35.722507
486,there,there,229.66,230.53,False,True,0.8700000000000045,1,True,37.246883
487,with,with,230.94,231.1,False,True,0.1599999999999966,1,True,32.225212
488,a,a,231.099999,231.159999,False,True,0.060000000000002274,1,True,35.627716
489,photographer,photographer,231.16,231.8,False,True,0.6400000000000148,1,True,35.71206
490,from,from,231.799999,231.969999,False,True,0.1699999999999875,1,True,34.13737
491,the,the,231.969999,232.019999,False,True,0.05000000000001137,1,True,30.253693
492,Ram,ram,232.02,232.1,False,True,0.07999999999998408,1,True,36.47703
493,And,and,233.279999,233.359999,False,True,0.07999999999998408,1,True,32.740215
494,sure,sure,233.359999,233.539999,False,True,0.18000000000000682,1,True,35.27582
495,enough,enough,233.539999,233.889999,False,True,0.3499999999999943,1,True,33.594387
496,out,out,234.27,234.47,False,True,0.19999999999998863,1,True,39.61085
497,comes,comes,234.469999,234.679999,False,True,0.21000000000000796,1,True,30.590763
498,Sheila,sheila,234.690001,235.190001,False,True,0.5,1,True,32.895176
499,Beale,nan,,,False,False,,2,True,27.062868
500,student,student,235.88,236.33,False,True,0.45000000000001705,1,True,37.886677
501,body,body,236.33,236.61,False,True,0.28000000000000114,1,True,38.459156
502,president,president,236.62,237.29,False,True,0.6699999999999875,1,True,31.903622
503,And,and,238.13,238.26,False,True,0.12999999999999545,1,True,34.371906
504,now,now,238.26,238.33,False,True,0.0700000000000216,1,True,32.286552
505,Sheila,sheila,238.33,238.64,False,True,0.30999999999997385,1,True,31.155554
506,was,was,238.65,238.88,False,True,0.22999999999998977,1,True,32.70066
507,different,different,238.88,239.24,False,True,0.36000000000001364,1,True,35.395737
508,from,from,239.24,239.46,False,True,0.21999999999999886,1,True,33.393486
509,me,me,239.46,239.94,False,True,0.47999999999998977,1,True,34.98577
510,and,and,240.39,240.62,False,True,0.2300000000000182,1,True,34.07512
511,all,all,240.62,240.84,False,True,0.21999999999999886,1,True,38.00945
512,the,the,240.85,240.95,False,True,0.09999999999999432,1,True,32.025467
513,other,other,240.95,241.12,False,True,0.17000000000001592,1,True,32.868504
514,Fordham,fordham,241.12,241.5,False,True,0.37999999999999545,2,True,28.68525
515,students,students,241.5,241.85,False,True,0.3499999999999943,1,True,34.418724
516,who,who,241.85,241.95,False,True,0.09999999999999432,1,True,32.2337
517,wore,wore,241.95,242.17,False,True,0.21999999999999886,1,True,35.86321
518,flannel,flannel,242.17,242.6,False,True,0.4300000000000068,2,True,30.914074
519,shirts,shirts,242.599999,242.939999,False,True,0.3400000000000034,1,True,32.852203
520,and,and,242.94,243.08,False,True,0.14000000000001478,1,True,33.71591
521,worked,worked,243.08,243.29,False,True,0.20999999999997954,1,True,37.164394
522,part,part,243.29,243.53,False,True,0.2400000000000091,1,True,33.75426
523,time,time,243.53,243.77,False,True,0.2400000000000091,1,True,35.538094
524,jobs,jobs,243.77,244.21,False,True,0.4399999999999977,1,True,33.574444
525,Sheila,sheila,244.96,245.36,False,True,0.4000000000000057,1,True,32.697334
526,was,was,245.41,245.98,False,True,0.5699999999999932,1,True,33.93493
527,well,well,246.16,246.53,False,True,0.37000000000000455,1,True,41.579227
528,bred,bred,246.54,247.1,False,True,0.5600000000000023,1,True,34.899387
529,Sheila,sheila,247.45,247.83,False,True,0.3800000000000239,1,True,33.63103
530,had,had,247.84,248.34,False,True,0.5,1,True,33.9349
531,school,school,248.549999,249.079999,False,True,0.5299999999999727,1,True,43.52858
532,spirit,spirit,249.089999,249.649999,False,True,0.5600000000000023,1,True,31.938995
533,Sheila,sheila,251.75,252.09,False,True,0.3400000000000034,1,True,32.778057
534,was,was,252.1,252.25,False,True,0.15000000000000568,1,True,32.399113
535,the,the,252.25,252.34,False,True,0.09000000000000341,1,True,33.65632
536,kind,kind,252.34,252.52,False,True,0.18000000000000682,1,True,36.42029
537,of,of,252.52,252.63,False,True,0.10999999999998522,1,True,33.149227
538,student,student,252.63,252.92,False,True,0.28999999999999204,1,True,35.82453
539,that,that,252.889999,253.029999,False,True,0.14000000000001478,1,True,33.56901
540,Dean,dean,253.03,253.24,False,True,0.21000000000000796,1,True,28.43706
541,McGown,<unk>,253.24,253.63,True,True,0.38999999999998636,2,True,25.13881
542,wanted,wanted,253.63,253.92,False,True,0.28999999999999204,1,True,36.973404
543,more,more,253.92,254.21,False,True,0.29000000000002046,1,True,36.17885
544,of,of,254.21,254.64,False,True,0.4299999999999784,1,True,32.383568
545,Although,although,255.86,256.19,False,True,0.3299999999999841,1,True,31.308533
546,rumor,rumor,256.19,256.58,False,True,0.38999999999998636,1,True,39.859524
547,had,had,256.58,256.89,False,True,0.3100000000000023,1,True,41.739037
548,it,it,256.89,257.06,False,True,0.17000000000001592,1,True,32.735176
549,that,that,257.11,257.29,False,True,0.18000000000000682,1,True,30.276318
550,he,he,257.29,257.42,False,True,0.12999999999999545,1,True,32.673138
551,got,got,257.42,257.57,False,True,0.14999999999997726,1,True,36.304375
552,plenty,plenty,257.58,257.89,False,True,0.3100000000000023,1,True,36.90316
553,of,of,257.89,258.04,False,True,0.1500000000000341,1,True,35.942497
554,her,her,258.04,258.39000000000004,False,True,0.35000000000002274,1,True,36.603622
555,in,in,258.44,258.59,False,True,0.14999999999997726,1,True,33.52794
556,his,his,258.59,258.73999999999995,False,True,0.14999999999997726,1,True,34.51395
557,office,office,258.74,259.36,False,True,0.6200000000000045,1,True,34.260212
558,on,on,259.44,259.64,False,True,0.19999999999998863,1,True,34.727077
559,his,his,259.64,259.76,False,True,0.12000000000000455,1,True,38.305206
560,desk,desk,259.76,260.08,False,True,0.3199999999999932,1,True,33.16338
561,But,but,262.25,262.39,False,True,0.13999999999998636,1,True,32.21368
562,that’s,that's,262.389999,262.559999,False,True,0.17000000000001592,4,True,26.77973
563,just,just,262.559999,262.759999,False,True,0.19999999999998863,1,True,35.81222
564,a,a,262.76,262.82,False,True,0.060000000000002274,1,True,38.072758
565,rumor,rumor,262.82,263.07,False,True,0.25,1,True,33.7158
566,please,please,263.07,263.32,False,True,0.25,1,True,34.492928
567,do,do,263.32,263.46,False,True,0.13999999999998636,1,True,37.551647
568,not,not,263.46,263.66,False,True,0.20000000000004547,1,True,38.409584
569,spread,spread,263.66,263.93,False,True,0.2699999999999818,1,True,36.31748
570,it,it,263.929999,264.08999900000003,False,True,0.160000000000025,1,True,35.5791
571,outside,outside,264.17,264.53000000000003,False,True,0.36000000000001364,1,True,34.366234
572,this,this,264.53,264.69,False,True,0.160000000000025,1,True,33.876225
573,rumor,rumor,264.69,265.01,False,True,0.3199999999999932,1,True,39.444477
574,I,i,266.099999,266.249999,False,True,0.14999999999997726,1,True,34.810043
575,myself,myself,266.25,266.66,False,True,0.410000000000025,1,True,34.64608
576,would,would,266.66,266.8,False,True,0.13999999999998636,1,True,35.249393
577,never,never,266.799999,267.099999,False,True,0.30000000000001137,1,True,35.385887
578,say,say,267.099999,267.299999,False,True,0.19999999999998863,1,True,36.65826
579,that,that,267.299999,267.52999900000003,False,True,0.2300000000000182,1,True,34.96874
580,But,but,268.51,268.67,False,True,0.160000000000025,1,True,31.838572
581,the,the,268.67,268.75,False,True,0.07999999999998408,1,True,30.97362
582,fact,fact,268.75,269.09,False,True,0.339999999999975,1,True,36.8028
583,was,was,269.09,269.54,False,True,0.4500000000000455,1,True,32.53902
584,Sheila,sheila,269.6,269.96000000000004,False,True,0.36000000000001364,1,True,32.02888
585,had,had,270.0,270.18,False,True,0.18000000000000682,1,True,33.029324
586,collaborated,collaborated,270.18,270.84000000000003,False,True,0.660000000000025,1,True,37.439613
587,with,with,270.84,270.95,False,True,0.11000000000001364,1,True,30.312466
588,the,the,270.95,271.03,False,True,0.07999999999998408,1,True,30.973309
589,Dean,dean,271.03,271.54,False,True,0.5100000000000477,1,True,34.305008
590,to,to,271.82,271.97,False,True,0.1500000000000341,1,True,35.507835
591,ban,ban,271.97,272.48,False,True,0.5099999999999909,1,True,35.95396
592,outdoor,outdoor,272.57,273.09,False,True,0.5199999999999818,1,True,41.425343
593,drinking,drinking,273.09,273.57,False,True,0.4800000000000182,1,True,39.93532
594,on,on,273.58,273.81,False,True,0.2300000000000182,1,True,34.053402
595,campus,campus,273.81,274.46,False,True,0.6499999999999773,1,True,32.253452
596,The,the,274.79,274.96000000000004,False,True,0.17000000000001592,1,True,30.173464
597,infamous,infamous,274.96,275.42,False,True,0.4600000000000364,1,True,30.583988
598,no,no,275.43,275.67,False,True,0.2400000000000091,1,True,39.139633
599,more,more,275.67,276.02000000000004,False,True,0.35000000000002274,1,True,33.0133
600,beer,beer,276.08,276.43,False,True,0.35000000000002274,1,True,34.337406
601,at,at,276.45,276.59,False,True,0.13999999999998636,1,True,32.25426
602,barbecues,barbecues,276.59,277.14,False,True,0.5500000000000114,3,True,26.729446
603,rule,rule,277.14,277.42,False,True,0.28000000000002956,1,True,32.037716
604,That’s,that's,277.49,277.69,False,True,0.19999999999998863,4,True,26.456417
605,right,right,277.69,277.94,False,True,0.25,1,True,33.476337
606,boo,boo,277.98,278.17,False,True,0.18999999999999773,1,True,38.80189
607,that,that,278.17,278.40000000000003,False,True,0.2300000000000182,1,True,33.958496
608,rule,rule,278.4,278.79999999999995,False,True,0.39999999999997726,1,True,33.21381
609,Sheila,sheila,281.389999,281.729999,False,True,0.34000000000003183,1,True,31.353628
610,thought,thought,281.73,281.91,False,True,0.18000000000000682,1,True,34.352657
611,drinking,drinking,281.92,282.26,False,True,0.339999999999975,1,True,36.070488
612,in,in,282.259999,282.389999,False,True,0.12999999999999545,1,True,37.345024
613,public,public,282.389999,282.849999,False,True,0.4600000000000364,1,True,37.33667
614,was,was,283.2,283.38,False,True,0.18000000000000682,1,True,35.28771
615,in,in,283.38,283.54,False,True,0.160000000000025,1,True,38.633396
616,poor,poor,283.54,283.85,False,True,0.3100000000000023,1,True,41.64585
617,taste,taste,283.849999,284.57999900000004,False,True,0.7300000000000182,1,True,30.761246
618,I,i,286.4,286.52,False,True,0.12000000000000455,1,True,34.446358
619,think,think,286.52,286.75,False,True,0.2300000000000182,1,True,31.361183
620,you,you,286.75,286.87,False,True,0.12000000000000455,1,True,34.378185
621,know,know,286.879999,287.409999,False,True,0.5300000000000296,1,True,34.055305
622,what,what,287.43,287.62,False,True,0.18999999999999773,1,True,34.8714
623,happened,happened,287.629999,288.009999,False,True,0.37999999999999545,1,True,35.15114
624,next,next,288.079999,288.589999,False,True,0.5099999999999909,1,True,31.625784
625,Pie,pie,290.24,290.46000000000004,False,True,0.22000000000002728,1,True,31.110039
626,Man,man,290.5,290.67,False,True,0.17000000000001592,1,True,29.627882
627,emerged,emerged,290.67,291.38,False,True,0.7099999999999795,1,True,34.53721
628,from,from,292.04,292.23,False,True,0.18999999999999773,1,True,33.21963
629,behind,behind,292.23,292.47,False,True,0.2400000000000091,1,True,33.49818
630,the,the,292.47,292.57000000000005,False,True,0.10000000000002274,1,True,34.353287
631,late,late,292.57,292.87,False,True,0.30000000000001137,1,True,41.926956
632,night,night,292.87,293.14,False,True,0.2699999999999818,1,True,36.529915
633,library,library,293.18,293.64,False,True,0.45999999999997954,1,True,38.9299
634,drop,drop,293.64,293.97,False,True,0.3300000000000409,1,True,40.01014
635,box,box,293.98,294.41,False,True,0.4300000000000068,1,True,32.769806
636,made,made,294.74,294.99,False,True,0.25,1,True,36.771385
637,his,his,294.99,295.15000000000003,False,True,0.160000000000025,1,True,36.757385
638,delivery,delivery,295.15,295.77,False,True,0.6200000000000045,1,True,35.777878
639,and,and,296.0,296.12,False,True,0.12000000000000455,1,True,34.827194
640,fled,fled,296.12,296.38,False,True,0.2599999999999909,1,True,36.399334
641,away,away,296.38,296.79,False,True,0.410000000000025,1,True,33.42563
642,crying,crying,297.86,298.38,False,True,0.5199999999999818,1,True,36.235313
643,Ego,ego,298.57,298.92,False,True,0.35000000000002274,2,True,26.877272
644,sum,sum,298.92,299.45,False,True,0.5299999999999727,1,True,33.036453
645,non,non,299.73,300.17,False,True,0.4399999999999977,1,True,34.33307
646,an,an,300.179999,300.199999,False,True,0.01999999999998181,1,True,37.365173
647,bestia,<unk>,300.2,300.49,True,True,0.29000000000002046,2,True,25.8427
648,Or,or,303.679999,303.979999,False,True,0.30000000000001137,1,True,33.970478
649,at,at,304.25,304.41,False,True,0.160000000000025,1,True,32.21468
650,least,least,304.41,304.63000000000005,False,True,0.22000000000002728,1,True,33.870647
651,that’s,that's,304.629999,304.849999,False,True,0.22000000000002728,4,True,28.29173
652,what,what,304.85,304.96000000000004,False,True,0.11000000000001364,1,True,33.0026
653,it,it,304.959999,305.049999,False,True,0.09000000000003183,1,True,37.10085
654,said,said,305.049999,305.27999900000003,False,True,0.2300000000000182,1,True,36.100525
655,in,in,305.279999,305.379999,False,True,0.10000000000002274,1,True,36.174225
656,my,my,305.379999,305.559999,False,True,0.18000000000000682,1,True,33.305218
657,story,story,305.559999,305.879999,False,True,0.3199999999999932,1,True,33.146526
658,in,in,305.879999,305.919999,False,True,0.040000000000020464,1,True,35.612637
659,the,the,305.93,306.02,False,True,0.08999999999997499,1,True,33.33318
660,newspaper,newspaper,306.05,306.51,False,True,0.45999999999997954,1,True,34.17517
661,the,the,306.51,306.6,False,True,0.09000000000003183,1,True,31.533108
662,next,next,306.6,306.81,False,True,0.20999999999997954,1,True,29.549492
663,day,day,306.81,307.14,False,True,0.3299999999999841,1,True,32.01407
664,which,which,308.24,308.53000000000003,False,True,0.29000000000002046,1,True,35.141674
665,ran,ran,308.53,308.80999999999995,False,True,0.2799999999999727,1,True,37.04957
666,with,with,308.81,308.95,False,True,0.13999999999998636,1,True,33.208992
667,a,a,308.95,309.01,False,True,0.060000000000002274,1,True,36.977585
668,photo,photo,309.01,309.72,False,True,0.7100000000000364,1,True,40.16677
669,of,of,309.9,310.09,False,True,0.18999999999999773,1,True,30.195889
670,him,him,310.09,310.45,False,True,0.36000000000001364,1,True,33.88109
671,leaving,leaving,310.99,311.40000000000003,False,True,0.410000000000025,1,True,35.839188
672,the,the,311.4,311.48999999999995,False,True,0.08999999999997499,1,True,32.07651
673,scene,scene,311.49,311.93,False,True,0.4399999999999977,1,True,32.72901
674,cape,cape,311.99,312.40000000000003,False,True,0.410000000000025,1,True,39.303905
675,flowing,flowing,312.4,312.85,False,True,0.4500000000000455,1,True,34.91653
676,behind,behind,312.85,313.27000000000004,False,True,0.4200000000000159,1,True,32.39506
677,him,him,313.27,313.6,False,True,0.3300000000000409,1,True,31.738026
678,doing,doing,313.8,314.1,False,True,0.30000000000001137,1,True,37.273705
679,this,this,314.099999,314.419999,False,True,0.3199999999999932,1,True,34.76291
680,And,and,317.45,317.65,False,True,0.19999999999998863,1,True,31.644117
681,that’s,that's,317.67,318.26,False,True,0.589999999999975,4,True,26.4507
682,what,what,318.32,318.52,False,True,0.19999999999998863,1,True,33.684616
683,made,made,318.52,318.75,False,True,0.2300000000000182,1,True,32.264725
684,him,him,318.75,318.89,False,True,0.13999999999998636,1,True,37.561485
685,a,a,318.889999,318.949999,False,True,0.060000000000002274,1,True,38.249157
686,sensation,sensation,318.95,319.87,False,True,0.9200000000000159,1,True,34.005394
687,on,on,319.969999,320.159999,False,True,0.19000000000005457,1,True,34.35577
688,campus,campus,320.16,320.68,False,True,0.5199999999999818,1,True,32.59767
689,People,people,321.089999,321.329999,False,True,0.2400000000000091,1,True,36.66306
690,started,started,321.33,321.6,False,True,0.27000000000003865,1,True,34.90479
691,dressing,dressing,321.61,322.11,False,True,0.5,1,True,39.39575
692,like,like,322.109999,322.309999,False,True,0.19999999999998863,1,True,32.40664
693,him,him,322.309999,322.629999,False,True,0.3199999999999932,1,True,34.010147
694,and,and,323.1,323.19,False,True,0.08999999999997499,1,True,34.221443
695,quoting,quoting,323.190001,323.650001,False,True,0.45999999999997954,1,True,37.553673
696,him,him,323.65,323.79,False,True,0.1400000000000432,1,True,35.87816
697,in,in,323.789999,323.939999,False,True,0.14999999999997726,1,True,37.004818
698,class,class,323.940001,324.400001,False,True,0.45999999999997954,1,True,32.853092
699,The,the,324.9,325.03,False,True,0.12999999999999545,1,True,30.200235
700,Ram,ram,325.03,325.39,False,True,0.36000000000001364,1,True,34.841625
701,ran,ran,325.39,325.61,False,True,0.22000000000002728,1,True,38.207096
702,five,five,325.61,326.01,False,True,0.39999999999997726,1,True,37.992043
703,major,major,326.01,326.27,False,True,0.2599999999999909,1,True,39.85331
704,stories,stories,326.27,326.65,False,True,0.37999999999999545,1,True,37.167522
705,about,about,326.65,326.87,False,True,0.22000000000002728,1,True,30.083338
706,Pie,pie,326.87,327.1,False,True,0.2300000000000182,1,True,32.283676
707,Man,man,327.1,327.37,False,True,0.2699999999999818,1,True,33.63407
708,all,all,327.56,327.8,False,True,0.2400000000000091,1,True,37.5813
709,of,of,327.8,327.93,False,True,0.12999999999999545,1,True,31.41392
710,them,them,327.93,328.05,False,True,0.12000000000000455,1,True,35.09647
711,by,by,328.05,328.25,False,True,0.19999999999998863,1,True,33.763542
712,me,me,328.27,328.65,False,True,0.37999999999999545,1,True,32.48822
713,And,and,329.91,330.08000000000004,False,True,0.17000000000001592,1,True,31.695805
714,toward,toward,330.08,330.28,False,True,0.19999999999998863,1,True,33.582066
715,the,the,330.28,330.34,False,True,0.060000000000002274,1,True,30.246878
716,end,end,330.34,330.47,False,True,0.1300000000000523,1,True,34.21022
717,of,of,330.47,330.56,False,True,0.08999999999997499,1,True,36.09753
718,this,this,330.56,330.76,False,True,0.19999999999998863,1,True,33.52697
719,run,run,330.76,330.95,False,True,0.18999999999999773,1,True,33.1173
720,I,i,330.95,331.02,False,True,0.06999999999999318,1,True,34.767403
721,was,was,331.02,331.15,False,True,0.12999999999999545,1,True,36.109013
722,out,out,331.15,331.26,False,True,0.11000000000001364,1,True,37.49139
723,at,at,331.26,331.36,False,True,0.10000000000002274,1,True,33.15946
724,a,a,331.36,331.41,False,True,0.05000000000001137,1,True,35.328835
725,bar,bar,331.41,331.72,False,True,0.3100000000000023,1,True,38.399727
726,one,one,331.72,331.93,False,True,0.20999999999997954,1,True,33.693043
727,night,night,331.93,332.2,False,True,0.2699999999999818,1,True,36.36728
728,and,and,332.24,332.38,False,True,0.13999999999998636,1,True,35.055305
729,I,i,332.38,332.46,False,True,0.07999999999998408,1,True,36.329803
730,saw,saw,332.47,332.83000000000004,False,True,0.36000000000001364,1,True,31.433136
731,I,i,333.559999,333.759999,False,True,0.19999999999998863,1,True,34.944256
732,came,came,333.76,334.09,False,True,0.3299999999999841,1,True,35.656567
733,and,and,334.09,334.2,False,True,0.11000000000001364,1,True,36.711964
734,I,i,334.2,334.28,False,True,0.07999999999998408,1,True,35.579865
